,Screen Name,Date,Tweet Text,Compound,Positive,Negative,Neutral,Tweets Ago
376,FoxNews,Mon Apr 09 09:56:41 +0000 2018,.@RLHeinrichs on the Syria chemical attack: “You can’t allow chemical weapons to continue being used.”… https://t.co/CnW8ZaedJP,-0.625,0.091,0.287,0.622,78
377,FoxNews,Mon Apr 09 09:41:32 +0000 2018,Sen. Jeff Flake's son seeks new civil trial against Joe Arpaio https://t.co/rqc9nLB9Tm https://t.co/RhieDXVfYz,0.0,0.0,0.0,1.0,79
378,FoxNews,Mon Apr 09 09:35:10 +0000 2018,Texas Begins Deploying Troops to the Border https://t.co/9gYLu12hvH https://t.co/VsUSbZhUtE,0.0,0.0,0.0,1.0,80
379,FoxNews,Mon Apr 09 09:16:10 +0000 2018,South Carolina reps introduce bill to allow debate on secession over gun laws https://t.co/xa9m1r0ptu,-0.128,0.117,0.147,0.736,81
380,FoxNews,Mon Apr 09 09:01:54 +0000 2018,"Democratic strategist Chuck Rocha: ""Nobody in America wants anybody coming here who wants to do harm to America."" https://t.co/MYBFQmnRBu",-0.542,0.0,0.163,0.837,82
381,FoxNews,Mon Apr 09 09:00:00 +0000 2018,.@larry_kudlow tries to calm trade war fears but says #Trump 'not bluffing' about China tariffs https://t.co/dUUt2Xc9G6,-0.402,0.087,0.229,0.684,83
382,FoxNews,Mon Apr 09 08:55:00 +0000 2018,New high-speed Florida train kills 4th person since launching service https://t.co/bQAcrPIa3x,-0.542,0.0,0.259,0.741,84
383,FoxNews,Mon Apr 09 08:50:00 +0000 2018,Russia blames Israel for deadly airstrike on Assad base after alleged chemical attack https://t.co/ttl3yWDmQN,-0.7,0.0,0.326,0.674,85
384,FoxNews,Mon Apr 09 08:42:00 +0000 2018,".@RepMcCaul: ""I remember @JohnKerry saying, 'We took all their chemical weapons away.' Obviously not."" https://t.co/x7G1yQlN19",-0.44,0.0,0.172,0.828,86
385,FoxNews,Mon Apr 09 08:40:19 +0000 2018,".@NanHayworth: ""Extreme vetting, which has been applied to targeted nations that we know are the sources of terror… https://t.co/OV0e9TAMSN",0.0,0.0,0.0,1.0,87
386,FoxNews,Mon Apr 09 08:37:00 +0000 2018,Child advocates ask FTC to investigate YouTube https://t.co/vZEB4ezBGD,0.0,0.0,0.0,1.0,88
387,FoxNews,Mon Apr 09 08:32:40 +0000 2018,Texas begins deploying troops to southern border https://t.co/iKj4LWihu4,0.0,0.0,0.0,1.0,89
388,FoxNews,Mon Apr 09 08:32:00 +0000 2018,"On @foxandfriends, @cvpayne praised President @realDonaldTrump's economic policies and their positive results for A… https://t.co/Cos9MFoHLP",0.778,0.343,0.0,0.657,90
389,FoxNews,Mon Apr 09 08:30:09 +0000 2018,"Delta passenger suffered 'painful' cartilage damage after child on flight repeatedly kicked her, she claims https://t.co/bcvwOCIhxd",-0.751,0.0,0.314,0.686,91
390,FoxNews,Mon Apr 09 08:22:21 +0000 2018,"National security analyst Ryan Mauro on Syrian chemical attack: ""I see no other option besides military action.""… https://t.co/mbBmTmeoQH",-0.44,0.106,0.233,0.661,92
391,FoxNews,Mon Apr 09 08:21:00 +0000 2018,States sending troops to Mexico border. https://t.co/Zep3xNOoPF,0.0,0.0,0.0,1.0,93
392,FoxNews,Mon Apr 09 08:18:00 +0000 2018,".@TheRealJohnHCox: ""This criminal idea of the sanctuary state movement - the people are upset about this because it… https://t.co/EGULsWk376",-0.718,0.0,0.273,0.727,94
393,FoxNews,Mon Apr 09 08:16:41 +0000 2018,Hackers hit Iran with US flag and 'Don't mess with our elections' warning https://t.co/Wp8Qc5XGgS,-0.075,0.128,0.145,0.727,95
394,FoxNews,Mon Apr 09 08:09:05 +0000 2018,Army identifies 2 killed in helicopter crash in Kentucky https://t.co/O2k3izcQvA https://t.co/Zy0NMuT2el,-0.802,0.0,0.474,0.526,96
395,FoxNews,Mon Apr 09 08:06:02 +0000 2018,The lava lake at the summit of Hawaii’s Kilauea Volcano bubbled and spat on the morning of April 4. The USGS Hawaii… https://t.co/edPWaWO7Fp,0.0,0.0,0.0,1.0,97
396,FoxNews,Mon Apr 09 08:00:01 +0000 2018,".@SarahPalinUSA: ""This is unprecedented— all those elements of a perfect storm against the will of the people havin… https://t.co/50FsSD8zBl",0.572,0.179,0.0,0.821,98
397,FoxNews,Mon Apr 09 07:55:00 +0000 2018,"Arizona mom arrested after toddler ate THC-laced mac and cheese, cops say https://t.co/jQii3c6P4C https://t.co/K5C9IRUSRU",-0.477,0.0,0.193,0.807,99
398,FoxNews,Mon Apr 09 07:50:00 +0000 2018,"DOG OF ALL TRADES: Besides being a detection dog, Belle doubles as a fetch expert, showcasing advanced skill by sna… https://t.co/WEJxOK3WHA",0.25,0.1,0.0,0.9,100
399,FoxNews,Mon Apr 09 07:49:00 +0000 2018,".@larry_kudlow: ""Look, [@POTUS is] great negotiator. He has a whole history of that. But in this process, tariffs h… https://t.co/ddr3vFEmn4",0.625,0.186,0.0,0.814,101
400,nytimes,Mon Apr 09 18:30:11 +0000 2018,"RT @SopanDeb: At the end of 2017, Hank Azaria responded to criticism of Apu from @harikondabolu as ""upsetting."" So the show finally respond…",-0.44,0.0,0.116,0.884,2
401,nytimes,Mon Apr 09 18:20:03 +0000 2018,"In a study across 28 companies, 76% of critical feedback given to women included comments on her personality (e.g.,… https://t.co/TUalWjJUQ1",-0.318,0.0,0.113,0.887,3
402,nytimes,Mon Apr 09 18:06:33 +0000 2018,"Breaking News: The federal deficit is set to rise sharply, topping $1 trillion by 2020, in the first CBO estimate s… https://t.co/sinJOmbQea",-0.402,0.0,0.114,0.886,4
403,nytimes,Mon Apr 09 18:00:21 +0000 2018,"President Trump ""is always speaking to a proximate audience; unlike other presidents, the speaking, not the speech,… https://t.co/wImyJJ353V",0.0,0.0,0.0,1.0,5
404,nytimes,Mon Apr 09 17:50:03 +0000 2018,RT @MichaelPaulson: NYC playbills from the 18th and 19th centuries will be digitized and searchable at @MuseumofCityNY with boost from @NEH…,0.402,0.119,0.0,0.881,6
405,nytimes,Mon Apr 09 17:40:10 +0000 2018,President Trump said that he will meet with Kim Jong-un in May or early June https://t.co/c0x2DD3Qs2,0.0,0.0,0.0,1.0,7
406,nytimes,Mon Apr 09 17:30:09 +0000 2018,"“It was my mistake, and I’m sorry. I started Facebook, I run it, and I’m responsible for what happens here,” Mark Z… https://t.co/BnvctJCv1N",-0.103,0.096,0.154,0.75,8
407,nytimes,Mon Apr 09 17:20:09 +0000 2018,"Cynthia Nixon: ""We built the Erie Canal! We can’t fix the subway? Are you kidding me?"" https://t.co/urfn3iJWvz",0.262,0.114,0.0,0.886,9
408,nytimes,Mon Apr 09 17:10:06 +0000 2018,RT @AllMattNYT: The Facebook app used to harvest data for Cambridge Analytica had one function: to scrape profile data. There was no “in-ap…,-0.296,0.0,0.091,0.909,10
409,nytimes,Mon Apr 09 17:00:21 +0000 2018,Why you should get the new shingles vaccine https://t.co/xaK1AGl8up,0.0,0.0,0.0,1.0,11
410,nytimes,Mon Apr 09 16:50:07 +0000 2018,"Move over, Elsa. The most entertaining ice queen on Broadway is Regina George. https://t.co/ONSXYvF14Z",0.493,0.197,0.0,0.803,12
411,nytimes,Mon Apr 09 16:45:06 +0000 2018,RT @readercenter: Confused about the trade conflict between the U.S. and China? Tweet us your questions and we will answer some LIVE from t…,-0.557,0.0,0.173,0.827,13
412,nytimes,Mon Apr 09 16:40:06 +0000 2018,"""Perhaps for the first time in a very long time, maybe the first time ever, people are beginning to entertain the p… https://t.co/LwHMBJRCRt",0.318,0.099,0.0,0.901,14
413,nytimes,Mon Apr 09 16:30:05 +0000 2018,"RT @jasondhorowitz: In major document on holiness, Pope Francis, seeming to brushback conservative critics, says caring for migrants and th…",0.25,0.137,0.094,0.769,15
414,nytimes,Mon Apr 09 16:20:07 +0000 2018,How Mark Zuckerberg is cramming for his congressional hearings https://t.co/BZaWkSmwz8,0.0,0.0,0.0,1.0,16
415,nytimes,Mon Apr 09 16:10:05 +0000 2018,Uber found that people who use Jump Bikes travel about the same distance as people who use the company's app to rid… https://t.co/vo7p9mA6qo,0.0,0.0,0.0,1.0,17
416,nytimes,Mon Apr 09 16:06:45 +0000 2018,Breaking News: President Trump said he’ll decide in the next 24 to 48 hours whether to retaliate militarily for the… https://t.co/pm5f4zhHkT,0.0,0.0,0.0,1.0,18
417,nytimes,Mon Apr 09 16:00:07 +0000 2018,“Something that started decades ago and was applauded and inoffensive is now politically incorrect. What can you do… https://t.co/5ZevGIUUfN,0.361,0.122,0.0,0.878,19
418,nytimes,Mon Apr 09 15:50:05 +0000 2018,The signature may be going out of style https://t.co/iQpUA90mZG,0.0,0.0,0.0,1.0,20
419,nytimes,Mon Apr 09 15:40:08 +0000 2018,The leader of ISIS in northern Afghanistan has been killed by an American airstrike https://t.co/I4KySr1aMn,-0.67,0.0,0.243,0.757,21
420,nytimes,Mon Apr 09 18:30:11 +0000 2018,"RT @SopanDeb: At the end of 2017, Hank Azaria responded to criticism of Apu from @harikondabolu as ""upsetting."" So the show finally respond…",-0.44,0.0,0.116,0.884,22
421,nytimes,Mon Apr 09 18:20:03 +0000 2018,"In a study across 28 companies, 76% of critical feedback given to women included comments on her personality (e.g.,… https://t.co/TUalWjJUQ1",-0.318,0.0,0.113,0.887,23
422,nytimes,Mon Apr 09 18:06:33 +0000 2018,"Breaking News: The federal deficit is set to rise sharply, topping $1 trillion by 2020, in the first CBO estimate s… https://t.co/sinJOmbQea",-0.402,0.0,0.114,0.886,24
423,nytimes,Mon Apr 09 18:00:21 +0000 2018,"President Trump ""is always speaking to a proximate audience; unlike other presidents, the speaking, not the speech,… https://t.co/wImyJJ353V",0.0,0.0,0.0,1.0,25
424,nytimes,Mon Apr 09 17:50:03 +0000 2018,RT @MichaelPaulson: NYC playbills from the 18th and 19th centuries will be digitized and searchable at @MuseumofCityNY with boost from @NEH…,0.402,0.119,0.0,0.881,26
425,nytimes,Mon Apr 09 17:40:10 +0000 2018,President Trump said that he will meet with Kim Jong-un in May or early June https://t.co/c0x2DD3Qs2,0.0,0.0,0.0,1.0,27
426,nytimes,Mon Apr 09 17:30:09 +0000 2018,"“It was my mistake, and I’m sorry. I started Facebook, I run it, and I’m responsible for what happens here,” Mark Z… https://t.co/BnvctJCv1N",-0.103,0.096,0.154,0.75,28
427,nytimes,Mon Apr 09 17:20:09 +0000 2018,"Cynthia Nixon: ""We built the Erie Canal! We can’t fix the subway? Are you kidding me?"" https://t.co/urfn3iJWvz",0.262,0.114,0.0,0.886,29
428,nytimes,Mon Apr 09 17:10:06 +0000 2018,RT @AllMattNYT: The Facebook app used to harvest data for Cambridge Analytica had one function: to scrape profile data. There was no “in-ap…,-0.296,0.0,0.091,0.909,30
429,nytimes,Mon Apr 09 17:00:21 +0000 2018,Why you should get the new shingles vaccine https://t.co/xaK1AGl8up,0.0,0.0,0.0,1.0,31
430,nytimes,Mon Apr 09 16:50:07 +0000 2018,"Move over, Elsa. The most entertaining ice queen on Broadway is Regina George. https://t.co/ONSXYvF14Z",0.493,0.197,0.0,0.803,32
431,nytimes,Mon Apr 09 16:45:06 +0000 2018,RT @readercenter: Confused about the trade conflict between the U.S. and China? Tweet us your questions and we will answer some LIVE from t…,-0.557,0.0,0.173,0.827,33
432,nytimes,Mon Apr 09 16:40:06 +0000 2018,"""Perhaps for the first time in a very long time, maybe the first time ever, people are beginning to entertain the p… https://t.co/LwHMBJRCRt",0.318,0.099,0.0,0.901,34
433,nytimes,Mon Apr 09 16:30:05 +0000 2018,"RT @jasondhorowitz: In major document on holiness, Pope Francis, seeming to brushback conservative critics, says caring for migrants and th…",0.25,0.137,0.094,0.769,35
434,nytimes,Mon Apr 09 16:20:07 +0000 2018,How Mark Zuckerberg is cramming for his congressional hearings https://t.co/BZaWkSmwz8,0.0,0.0,0.0,1.0,36
435,nytimes,Mon Apr 09 16:10:05 +0000 2018,Uber found that people who use Jump Bikes travel about the same distance as people who use the company's app to rid… https://t.co/vo7p9mA6qo,0.0,0.0,0.0,1.0,37
436,nytimes,Mon Apr 09 16:06:45 +0000 2018,Breaking News: President Trump said he’ll decide in the next 24 to 48 hours whether to retaliate militarily for the… https://t.co/pm5f4zhHkT,0.0,0.0,0.0,1.0,38
437,nytimes,Mon Apr 09 16:00:07 +0000 2018,“Something that started decades ago and was applauded and inoffensive is now politically incorrect. What can you do… https://t.co/5ZevGIUUfN,0.361,0.122,0.0,0.878,39
438,nytimes,Mon Apr 09 15:50:05 +0000 2018,The signature may be going out of style https://t.co/iQpUA90mZG,0.0,0.0,0.0,1.0,40
439,nytimes,Mon Apr 09 15:40:08 +0000 2018,The leader of ISIS in northern Afghanistan has been killed by an American airstrike https://t.co/I4KySr1aMn,-0.67,0.0,0.243,0.757,41
440,nytimes,Mon Apr 09 15:30:09 +0000 2018,RT @TimHerrera: Giving feedback isn’t easy! But @stephmit is in SL this week talking about how to be better — and less biased — at giving i…,0.833,0.328,0.056,0.617,42
441,nytimes,Mon Apr 09 15:20:10 +0000 2018,Gov. Rick Scott made official what Floridians have suspected for months: He's running for the U.S. Senate https://t.co/2IrL7lFd1j,-0.226,0.0,0.101,0.899,43
442,nytimes,Mon Apr 09 15:10:05 +0000 2018,The federal government’s top ethics official sent a letter to the EPA questioning Scott Pruitt's actions and asking… https://t.co/gpwZQAbPF3,0.103,0.094,0.073,0.833,44
443,nytimes,Mon Apr 09 15:00:21 +0000 2018,"Combative, relentless and proudly impolitic, John Bolton has a kindred spirit of sorts in President Trump, a fellow… https://t.co/rDXkTyjA3G",0.67,0.317,0.0,0.683,45
444,nytimes,Mon Apr 09 14:50:03 +0000 2018,"“Get a job,” one Chief Wahoo fan yelled, along with an expletive, at protesters at the Cleveland Indians' home open… https://t.co/OGmApH1WRA",0.103,0.104,0.086,0.811,46
445,nytimes,Mon Apr 09 14:40:08 +0000 2018,"RT @VVFriedman: Why that rumor about Anna Wintour leaving Vogue was so powerful, and what it could mean -  https://t.co/hnJqwO6cR6",0.56,0.167,0.0,0.833,47
446,nytimes,Mon Apr 09 14:32:06 +0000 2018,Video: Syria and Russia accused Israel of conducting aistrikes on a Syrian air base on Monday https://t.co/MxTcHGx2TG,-0.296,0.0,0.128,0.872,48
447,nytimes,Mon Apr 09 14:25:04 +0000 2018,"RT @chashomans: I went to some of Trump's post-election rallies, and had some thoughts about them, and wrote down those thoughts: https://t…",0.0,0.0,0.0,1.0,49
448,nytimes,Mon Apr 09 14:14:06 +0000 2018,Consumer groups said YouTube failed to comply with a federal law that requires companies to obtain consent from par… https://t.co/VLXdNstvls,-0.34,0.086,0.149,0.766,50
449,nytimes,Mon Apr 09 14:00:05 +0000 2018,"Big power tensions in the Syria conflict, already running high after an apparent chemical weapons attack, ratcheted… https://t.co/JAhWKLryfR",-0.875,0.0,0.44,0.56,51
450,nytimes,Mon Apr 09 13:45:05 +0000 2018,"Tony Robbins, a life coach, apologized for saying women use #MeToo to gain ""significance"" https://t.co/ZEc5Hy3QpS",0.691,0.322,0.0,0.678,52
451,nytimes,Mon Apr 09 13:30:07 +0000 2018,"RT @PatrickKingsley: What would happen if a far-right leader cemented power in a western state? In Viktor Orban's Hungary, it's already hap…",0.0,0.0,0.0,1.0,53
452,nytimes,Mon Apr 09 13:20:05 +0000 2018,Video: Did these women see #MeToo coming? https://t.co/NXZ3mPD44F,0.0,0.0,0.0,1.0,54
453,nytimes,Mon Apr 09 13:11:10 +0000 2018,"Friends of the art collector who died in a fire at Trump Tower said he had been trying to move since the election,… https://t.co/AADoOZvj7r",-0.44,0.107,0.206,0.687,55
454,nytimes,Mon Apr 09 13:00:27 +0000 2018,Morning Briefing: Here's what you need to know to start your day https://t.co/z6zdDPxTPo https://t.co/fsmzE3skCk,0.0,0.0,0.0,1.0,56
455,nytimes,Mon Apr 09 12:44:06 +0000 2018,The post-campaign campaign of Donald Trump https://t.co/EFmeLFLJgX https://t.co/nwpMojrmlE,0.0,0.0,0.0,1.0,57
456,nytimes,Mon Apr 09 12:30:04 +0000 2018,"When women have their first child between age 25 and 35, their pay never recovers, relative to that of their husban… https://t.co/68e886x9kv",-0.103,0.0,0.062,0.938,58
457,nytimes,Mon Apr 09 12:14:03 +0000 2018,European leaders' biggest fear may be that President Trump's belligerent approach to trade will destroy the postwar… https://t.co/tjShh80JUo,-0.772,0.0,0.295,0.705,59
458,nytimes,Mon Apr 09 11:45:04 +0000 2018,"Caring for migrants and the poor is equally as holy a pursuit as opposing abortion, Pope Francis declared https://t.co/vpN7G3cWgs",0.026,0.143,0.139,0.717,60
459,nytimes,Mon Apr 09 11:30:06 +0000 2018,"RT @TheSteinLine: For the second straight season, one seriously sprained knee forced the Warriors to make the unkindest of roster cuts. My…",-0.612,0.071,0.257,0.672,61
460,nytimes,Mon Apr 09 11:14:03 +0000 2018,"After a suspected chemical attack in Syria, President Trump said Iran and Russia were responsible for backing ""Anim… https://t.co/PYq05VxVKa",-0.382,0.152,0.223,0.625,62
461,nytimes,Mon Apr 09 11:00:13 +0000 2018,"""At a certain point, you just have to do something,"" said a bookseller in Berlin who helped organize protests again… https://t.co/KRDuQhzKMH",0.052,0.1,0.09,0.81,63
462,nytimes,Mon Apr 09 10:44:06 +0000 2018,Their data was swept up for Cambridge Analytica. Some of the first known affected Facebook users to be publicly ide… https://t.co/c3xhGEDI7r,-0.153,0.0,0.074,0.926,64
463,nytimes,Mon Apr 09 10:31:06 +0000 2018,"RT @nytimesworld: “We don’t want migrants to come to Hungary,” said an army reservist who voted for Viktor Orban’s party. “They are unwilli…",0.459,0.16,0.0,0.84,65
464,nytimes,Mon Apr 09 10:17:02 +0000 2018,Six men suspected of plotting a possible attack on the Berlin half-marathon on Sunday were detained by the police https://t.co/kYJl4HlJs6,-0.772,0.0,0.325,0.675,66
465,nytimes,Mon Apr 09 10:07:07 +0000 2018,Morning Briefing: Here's what you need to know to start your day https://t.co/RNNICDJiOs https://t.co/fTtErIRrGA,0.0,0.0,0.0,1.0,67
466,nytimes,Mon Apr 09 10:00:19 +0000 2018,"As marijuana use has increased, ER doctors say they've been seeing a steady flow of patients with the telltale symp… https://t.co/7auDlDfWBv",0.273,0.1,0.0,0.9,68
467,nytimes,Mon Apr 09 09:44:01 +0000 2018,Syria and Russia blamed Israel for early morning airstrikes on a Syrian military base that a conflict monitoring gr… https://t.co/GtFjYhkZ8d,-0.66,0.0,0.252,0.748,69
468,nytimes,Mon Apr 09 09:29:01 +0000 2018,"The reported chemical attack in Syria seems to have squeezed President Trump between conflicting impulses, and rais… https://t.co/mRlcTrwBJA",-0.7,0.0,0.266,0.734,70
469,nytimes,Mon Apr 09 09:16:04 +0000 2018,"Viktor Orban, who has set about transforming Hungary from a vibrant democracy into a semi-autocratic state, appeare… https://t.co/Vx2IWPCgzc",0.527,0.185,0.0,0.815,71
470,nytimes,Mon Apr 09 08:59:04 +0000 2018,"Modern Love: ""I’m not sure it’s possible to justify my liaisons with married men, but what I learned from having th… https://t.co/PJh6QfzZ26",0.278,0.113,0.064,0.823,72
471,nytimes,Mon Apr 09 08:46:02 +0000 2018,North Korea has told the United States that Kim Jong-un is willing to discuss denuclearization of the Korean Penins… https://t.co/B5jGai0g4G,0.422,0.128,0.0,0.872,73
472,nytimes,Mon Apr 09 08:31:05 +0000 2018,Many people taking antidepressants are saying they cannot quit because of withdrawal symptoms they were never warne… https://t.co/CeaWbLe2qw,0.026,0.061,0.0,0.939,74
473,nytimes,Mon Apr 09 08:16:06 +0000 2018,Consumer groups said YouTube failed to comply with a federal law that requires companies to obtain consent from par… https://t.co/prqzE2SYC7,-0.34,0.086,0.149,0.766,75
474,nytimes,Mon Apr 09 07:59:03 +0000 2018,Jeff Sessions appointed a United States attorney to handle document production for an inquiry into the FBI's handli… https://t.co/wlGVcDXzjw,0.422,0.141,0.0,0.859,76
475,nytimes,Mon Apr 09 07:44:04 +0000 2018,"RT @nytimesworld: Jörg Braunsdorf will order books from some right-wing publishers at the request of customers at his Berlin bookstore, but…",0.0,0.0,0.0,1.0,77
476,nytimes,Mon Apr 09 07:30:15 +0000 2018,"Sri Reddy, an Indian actress, staged a topless #MeToo protest https://t.co/NUrkj4zdMZ",-0.25,0.0,0.182,0.818,78
477,nytimes,Mon Apr 09 07:21:00 +0000 2018,"As marijuana use has increased, ER doctors say they've been seeing a steady flow of patients with the telltale symp… https://t.co/cRx05Eb2fu",0.273,0.1,0.0,0.9,79
478,nytimes,Mon Apr 09 07:04:56 +0000 2018,A look at some of the major episodes of suspected chemical attacks in Syria https://t.co/n6YplhtWrB,-0.586,0.0,0.286,0.714,80
479,nytimes,Mon Apr 09 06:48:38 +0000 2018,Here's how to start a fitness routine – and stick to it https://t.co/WvY6hDtVYB,0.273,0.174,0.0,0.826,81
480,nytimes,Mon Apr 09 06:32:05 +0000 2018,RT @gabrieldance: we’ve talked with cambridge analytica. we’ve talked w chris wylie. we’ve talked with kogan about his infamous app. we’ve…,0.0,0.0,0.0,1.0,82
481,nytimes,Mon Apr 09 06:09:41 +0000 2018,"Is the doctor in? In this new medical age of urgent care centers and retail clinics, that’s not a simple question. https://t.co/AyGCxjbUTp",0.612,0.208,0.0,0.792,83
482,nytimes,Mon Apr 09 05:51:57 +0000 2018,15 Lives Devoted to Hockey: A Look at Who Died in a Crash in Canada https://t.co/FHzwWleWQ6,-0.557,0.135,0.315,0.55,84
483,nytimes,Mon Apr 09 05:41:01 +0000 2018,"Justice Dept., Pressured by Trump, Seeks to Speed Response to Congressional Inquiry https://t.co/khY6xcbzcN",0.361,0.209,0.117,0.675,85
484,nytimes,Mon Apr 09 05:38:46 +0000 2018,"Have a craving for craving for deep, dark pools of warm chocolate, sweet pecans and fragrant coconut? https://t.co/6J9sNLn1pS",0.599,0.246,0.0,0.754,86
485,nytimes,Mon Apr 09 05:22:17 +0000 2018,Here's how to start a fitness routine – and stick to it https://t.co/4w3uf4LhhZ,0.273,0.174,0.0,0.826,87
486,nytimes,Mon Apr 09 05:04:14 +0000 2018,"Michigan will stop providing free bottled water to the city of Flint. City officials criticized the move, noting th… https://t.co/FKlz64hQeR",-0.103,0.132,0.188,0.68,88
487,nytimes,Mon Apr 09 04:46:38 +0000 2018,Many people taking antidepressants are saying they cannot quit because of withdrawal symptoms they were never warne… https://t.co/2qZnmp8U21,0.026,0.061,0.0,0.939,89
488,nytimes,Mon Apr 09 04:29:11 +0000 2018,"Once you immerse yourself in the tasty, convenient world of sheet-pan suppers, you won’t want to stop https://t.co/Zfz56ScoJu",-0.226,0.067,0.113,0.821,90
489,nytimes,Mon Apr 09 04:12:01 +0000 2018,Their data was swept up for Cambridge Analytica. Some of the first known affected Facebook users to be publicly ide… https://t.co/TPOpwz0ypP,-0.153,0.0,0.074,0.926,91
490,nytimes,Mon Apr 09 03:52:37 +0000 2018,"For Luigi Di Maio, It’s Now or Never to Lead Italy. Unless It’s Later. https://t.co/z7ZQwMG4sB",0.0,0.0,0.0,1.0,92
491,nytimes,Mon Apr 09 03:48:06 +0000 2018,"NYT journalists scoured old Islamic State offices in Iraq, gathering over 15,000 pages of internal records abandone… https://t.co/ITQZbJsbmK",0.0,0.0,0.0,1.0,93
492,nytimes,Mon Apr 09 03:30:11 +0000 2018,RT @AllMattNYT: SCOOP: “You are the product” — @NYTimes found Facebook users whose data was harvested by Cambridge Analytica. They are the…,0.325,0.104,0.0,0.896,94
493,nytimes,Mon Apr 09 03:22:03 +0000 2018,Friends of Todd Brassner remember the man who died in a fire at Trump Tower on Saturday https://t.co/69sA8IQbf8,-0.44,0.134,0.26,0.606,95
494,nytimes,Mon Apr 09 03:09:28 +0000 2018,Pyongyang Welcomes Hundreds of Foreigners for Yearly Marathon https://t.co/HA0Qam6afq,0.402,0.252,0.0,0.748,96
495,nytimes,Mon Apr 09 03:02:57 +0000 2018,"Is the doctor in? In this new medical age of urgent care centers and retail clinics, that’s not a simple question. https://t.co/zas6Z1fKBR",0.612,0.208,0.0,0.792,97
496,nytimes,Mon Apr 09 02:45:12 +0000 2018,The tiny elevator in a Brooklyn housing project will forever be tainted by the murder of a 6-year-old inside nearly… https://t.co/EyJA7ZTETJ,-0.691,0.0,0.207,0.793,98
497,nytimes,Mon Apr 09 02:26:53 +0000 2018,"South Carolina's former first lady, Jenny Sanford, wasn’t looking to remarry after her high-profile divorce, until… https://t.co/VoB54wj2x8",0.0,0.0,0.0,1.0,99
498,nytimes,Mon Apr 09 02:07:29 +0000 2018,"Modern Love: ""I’m not sure it’s possible to justify my liaisons with married men, but what I learned from having th… https://t.co/m9V38iZ3hx",0.278,0.113,0.064,0.823,100
499,nytimes,Mon Apr 09 01:51:57 +0000 2018,Review: ‘Mean Girls’ Sets the Perils of Being Popular to Song https://t.co/ocyCL7g1JL,0.422,0.203,0.0,0.797,101
